#1
double tab1(8760,3)
# Date
# aer_gen_co2e
# price
2268000	0.2794	0.267
2271600	0.227	0.308
2275200	0.10540000000000001	0.216
2278800	0.0868	0.158
2282400	0.0809	0.126
2286000	0.0845	0.105
2289600	0.08070000000000001	0.132
2293200	0.0772	0.183
2296800	0.07659999999999999	0.249
2300400	0.1027	0.312
2304000	0.228	0.396
2307600	0.1861	0.525
2311200	0.1741	0.497
2314800	0.1837	0.452
2318400	0.2003	0.392
2322000	0.2273	0.311
2325600	0.25930000000000003	0.2
2329200	0.2894	0.111
2332800	0.3098	0.072
2336400	0.31439999999999996	0.044
2340000	0.31710000000000005	0.02
2343600	0.3202	0.011
2347200	0.3177	0.033
2350800	0.3226	0.11
2354400	0.3075	0.267
2358000	0.11120000000000001	0.308
2361600	0.0747	0.216
2365200	0.0729	0.158
2368800	0.0746	0.126
2372400	0.07690000000000001	0.105
2376000	0.0751	0.132
2379600	0.0717	0.183
2383200	0.0728	0.249
2386800	0.0942	0.312
2390400	0.2637	0.396
2394000	0.2253	0.525
2397600	0.2097	0.497
2401200	0.216	0.452
2404800	0.2258	0.392
2408400	0.2357	0.311
2412000	0.26480000000000004	0.2
2415600	0.2926	0.111
2419200	0.311	0.072
2422800	0.30960000000000004	0.044
2426400	0.30639999999999995	0.02
2430000	0.31439999999999996	0.011
2433600	0.3392	0.033
2437200	0.3133	0.11
2440800	0.2811	0.267
2444400	0.1601	0.308
2448000	0.1022	0.216
